accuracy,loss,val_accuracy,val_loss
0.941495954990387,0.1887854039669037,0.9861660003662109,0.06031128391623497
0.9896321892738342,0.05437746271491051,0.9861660003662109,0.058723725378513336
0.9913601875305176,0.04896876588463783,0.9841897487640381,0.05946856737136841
0.9916070103645325,0.04769977182149887,0.9861660003662109,0.05699998512864113
0.9918538928031921,0.04559632018208504,0.9881423115730286,0.056507937610149384
0.990866482257843,0.04560675472021103,0.9881423115730286,0.05634557828307152
0.9918538928031921,0.04567462205886841,0.9881423115730286,0.0555131733417511
0.9911133050918579,0.04413209483027458,0.9881423115730286,0.05482986569404602
0.9923475980758667,0.04378792643547058,0.9861660003662109,0.05399689823389053
0.9913601875305176,0.04371494799852371,0.9881423115730286,0.05383884906768799
0.9916070103645325,0.04373222216963768,0.9881423115730286,0.05362963676452637
0.9913601875305176,0.04407705366611481,0.9881423115730286,0.05353306233882904
0.9913601875305176,0.04362830892205238,0.9881423115730286,0.05335801839828491
0.992100715637207,0.043315477669239044,0.9861660003662109,0.053299546241760254
0.992100715637207,0.04319114238023758,0.9861660003662109,0.05326998233795166
0.9918538928031921,0.042229894548654556,0.9861660003662109,0.05324559658765793
0.9928413033485413,0.04251376539468765,0.9861660003662109,0.053238291293382645
0.9911133050918579,0.04398622736334801,0.9881423115730286,0.05324716493487358
0.9925944209098816,0.04278570041060448,0.9881423115730286,0.05323296785354614
0.990866482257843,0.04387076199054718,0.9881423115730286,0.05321989580988884
0.992100715637207,0.04336044564843178,0.9861660003662109,0.05319584906101227
0.992100715637207,0.04257594048976898,0.9861660003662109,0.05318655073642731
0.9925944209098816,0.04322097823023796,0.9861660003662109,0.05318034067749977
0.9916070103645325,0.043969761580228806,0.9861660003662109,0.05317901447415352
0.9923475980758667,0.042250070720911026,0.9861660003662109,0.05317707359790802
0.9923475980758667,0.04340625926852226,0.9861660003662109,0.05317401513457298
0.992100715637207,0.04274817928671837,0.9861660003662109,0.053172945976257324
0.9925944209098816,0.04277767986059189,0.9861660003662109,0.05317331477999687
0.9918538928031921,0.042956579476594925,0.9861660003662109,0.05317217484116554
0.992100715637207,0.04252060502767563,0.9861660003662109,0.05317186564207077
0.992100715637207,0.04386666417121887,0.9861660003662109,0.05317125469446182
0.992100715637207,0.04399493336677551,0.9861660003662109,0.053172167390584946
0.9925944209098816,0.04225831851363182,0.9861660003662109,0.0531710684299469
0.9928413033485413,0.0417339988052845,0.9861660003662109,0.05317094922065735
0.9918538928031921,0.04326764494180679,0.9861660003662109,0.053170204162597656
0.9923475980758667,0.04255056753754616,0.9861660003662109,0.053169701248407364
0.992100715637207,0.042901791632175446,0.9861660003662109,0.05316968634724617
0.992100715637207,0.04163641855120659,0.9861660003662109,0.05316981300711632
0.9923475980758667,0.04331424459815025,0.9861660003662109,0.05316951125860214
0.9925944209098816,0.043248601257801056,0.9861660003662109,0.05316965654492378
0.9913601875305176,0.04214995354413986,0.9861660003662109,0.053169749677181244
0.992100715637207,0.0424964465200901,0.9861660003662109,0.05316970497369766
0.9913601875305176,0.043310314416885376,0.9861660003662109,0.05316973477602005
0.9916070103645325,0.04345383867621422,0.9861660003662109,0.05316978693008423
0.9916070103645325,0.04262443259358406,0.9861660003662109,0.05316976457834244
0.9928413033485413,0.042587246745824814,0.9861660003662109,0.05316980555653572
0.9918538928031921,0.043088093400001526,0.9861660003662109,0.05316978693008423
0.992100715637207,0.04174131155014038,0.9861660003662109,0.05316979065537453
0.9916070103645325,0.041900385171175,0.9861660003662109,0.05316977947950363
0.9925944209098816,0.0426223985850811,0.9861660003662109,0.05316978320479393
